0,1,2,3,4,5,6,7
"[[-4.398617744445801, -4.915557384490967, -4.199831008911133, -5.132228851318359, -4.257443904876709, -3.8199450969696045, -4.860642433166504, -5.0948028564453125, -4.539681434631348, -4.313457012176514, -4.588335037231445, -4.521391868591309, -4.4945573806762695, -5.006033897399902, -4.189777851104736, -4.9348464012146, -4.345015525817871, -4.497588157653809, -4.5480122566223145, -4.908210754394531, -4.846924781799316, -4.532277584075928, -4.973461627960205, -5.079497814178467, -4.4243645668029785, -4.949229717254639, -3.8622429370880127, -4.468919277191162, -4.899604320526123, -3.7330644130706787, -4.144110202789307, -5.610987663269043, -3.916205644607544, -4.810687065124512, -3.958047389984131, -4.077056884765625, -4.392539024353027, -4.545040607452393, -4.999564170837402, -4.461228847503662, -3.841348648071289, -4.54820442199707, -4.228888988494873, -4.17663049697876, -4.238802909851074, -4.16745138168335, -4.286745548248291, -4.7670722007751465, -4.5229644775390625, -4.671156406402588, -4.253705978393555, -4.2539286613464355, -4.1286211013793945, -4.736168384552002, -4.013326644897461, -4.495007038116455, -3.777801990509033, -4.4698591232299805, -4.088803291320801, -4.111860275268555, -4.708156108856201, -4.519377708435059, -4.802350044250488, -4.989112377166748, -4.580094814300537, -4.214695453643799, -4.851828098297119, -4.0176777839660645, -4.408971786499023, -5.32766580581665, -4.580502033233643, -4.088224411010742, -4.323600769042969, -3.34287691116333, -4.60782527923584, -3.5975236892700195, -4.546616077423096, -4.2166666984558105, -4.091098308563232, -4.711283206939697, -4.889926910400391, -4.089004993438721, -4.6101765632629395, -4.1568098068237305, -4.695352554321289, -4.87336540222168, -4.5347089767456055, -3.64412260055542, -4.953725814819336, -4.755634784698486, -4.675735950469971, -4.863776683807373, -4.565340995788574, -3.804318904876709, -4.659331798553467, -3.8449041843414307, -4.438967227935791, -3.9140665531158447, -4.924999713897705, -4.168838977813721, -4.638789653778076, -3.643152952194214, -4.903153896331787, -5.22982931137085, -3.684295415878296, -4.246315956115723, -4.455787658691406, -4.4447407722473145, -4.598344802856445, -3.937006950378418, -4.246426105499268, -4.462347984313965, -4.253498554229736, -4.308117389678955, -4.329833507537842, -4.03244161605835, -4.082632541656494, -4.298373222351074, -3.9850244522094727, -3.9963653087615967, -5.216402530670166, -5.124424934387207, -4.305324554443359, -4.526721000671387, -3.7679409980773926, -4.525356292724609, -4.050286293029785, -4.8778557777404785]]","[[-4.679720878601074, -4.52470588684082, -4.704368591308594, -4.4939165115356445, -4.926167964935303, -4.645956039428711, -4.7019548416137695, -4.508841037750244, -4.654087066650391, -4.558468341827393, -4.636319160461426, -4.572050094604492, -4.7332587242126465, -4.7705278396606445, -4.607760429382324, -4.826308727264404, -4.536261558532715, -4.626303195953369, -4.576218605041504, -4.847830772399902, -4.7065229415893555, -4.689619064331055, -4.476932048797607, -4.703726291656494, -4.65236234664917, -4.688073635101318, -4.579928874969482, -4.506870746612549, -4.388268947601318, -4.68911075592041, -4.549065113067627, -4.761609077453613, -4.524871826171875, -4.757596969604492, -4.320652008056641, -4.828964710235596, -4.827483177185059, -4.38555908203125, -4.66518497467041, -4.593447208404541, -4.620952129364014, -4.593316078186035, -4.715071678161621, -4.696945667266846, -4.481189727783203, -4.841608047485352, -4.69944429397583, -4.501218795776367, -4.709755897521973, -4.624555587768555, -4.736208915710449, -4.544217586517334, -4.671286106109619, -4.72434139251709, -4.904056072235107, -4.160287380218506, -4.66227388381958, -4.620445251464844, -4.658024787902832, -4.448648929595947, -4.69651985168457, -4.579703330993652, -4.687234878540039, -4.744897365570068, -4.541427135467529, -4.57533073425293, -4.683480262756348, -4.365373611450195, -4.379306793212891, -4.468957424163818, -4.580081939697266, -4.728803634643555, -4.323087215423584, -4.444232940673828, -4.540363788604736, -4.512546539306641, -4.3790717124938965, -4.793115139007568, -4.554746150970459, -4.563381671905518, -4.734610557556152, -4.776023864746094, -4.798686504364014, -4.507121562957764, -4.803894996643066, -4.479240894317627, -4.3178277015686035, -4.547680377960205, -4.743377208709717, -4.851841926574707, -4.60437536239624, -4.6173810958862305, -4.718142032623291, -4.602482795715332, -4.463732719421387, -4.381446838378906, -4.729240894317627, -4.76999568939209, -4.478601932525635, -4.602611541748047, -4.629561424255371, -4.760526180267334, -4.730993747711182, -4.745585918426514, -4.685724258422852, -4.4424285888671875, -4.700578212738037, -4.600513935089111, -4.583957195281982, -4.709273815155029, -4.7149739265441895, -4.447671890258789, -4.665532112121582, -4.811932563781738, -4.73746395111084, -4.316722393035889, -4.768860816955566, -4.423499584197998, -4.839138031005859, -4.768022060394287, -4.547728061676025, -4.604794025421143, -4.746723651885986, -4.6427741050720215, -4.724127292633057, -4.773067951202393, -4.640992164611816, -4.490088939666748]]","[[-3.8755879402160645, -4.61447286605835, -4.490814208984375, -4.533074855804443, -4.437934875488281, -4.885843753814697, -4.170471668243408, -4.6252546310424805, -4.6521525382995605, -3.6698503494262695, -4.692283630371094, -4.9642815589904785, -4.622141361236572, -4.218782901763916, -4.995110034942627, -4.99769926071167, -4.424259185791016, -3.98586368560791, -4.905970573425293, -5.635339736938477, -5.099237442016602, -4.791283130645752, -4.6954240798950195, -6.010178565979004, -4.486763000488281, -4.3923139572143555, -4.31937313079834, -4.834025859832764, -5.690107345581055, -4.808763027191162, -3.8520288467407227, -4.5434184074401855, -5.459323406219482, -5.549907207489014, -4.845401287078857, -4.283707618713379, -5.138675689697266, -4.505419731140137, -5.2087812423706055, -4.594313621520996, -4.338185787200928, -4.055410385131836, -4.296016693115234, -4.3380560874938965, -4.590715408325195, -4.891750812530518, -4.45127534866333, -4.6156511306762695, -4.3915228843688965, -5.164688587188721, -4.575672626495361, -4.842068672180176, -4.802927017211914, -5.238539695739746, -4.614346504211426, -5.094670295715332, -4.877718448638916, -4.5523762702941895, -3.597388505935669, -4.098246097564697, -4.424900531768799, -3.7501912117004395, -4.671849250793457, -3.622844696044922, -3.840972661972046, -4.480823516845703, -5.093737602233887, -4.591937065124512, -4.79042911529541, -4.070093631744385, -5.078268527984619, -3.717402935028076, -4.389312267303467, -3.673330545425415, -3.8379650115966797, -4.902219295501709, -5.555448532104492, -4.3668999671936035, -4.886966705322266, -4.48853874206543, -5.374433994293213, -5.173142433166504, -4.433938980102539, -4.463785171508789, -4.1527099609375, -4.909167766571045, -5.327727317810059, -5.352095603942871, -5.76353645324707, -4.971225261688232, -4.256049633026123, -4.835481643676758, -4.484691619873047, -4.744262218475342, -3.965247631072998, -3.9721357822418213, -3.797231912612915, -4.68349552154541, -5.004306793212891, -4.119603157043457, -3.778986930847168, -4.241261005401611, -5.53848934173584, -4.879673957824707, -4.4748921394348145, -4.535116195678711, -3.565359354019165, -4.087170124053955, -4.991458415985107, -4.100261688232422, -4.288382530212402, -3.9757041931152344, -4.547218322753906, -4.428837776184082, -4.221384525299072, -5.464677333831787, -4.126915454864502, -4.217517375946045, -4.63852596282959, -4.5407938957214355, -4.383150100708008, -3.901550531387329, -4.704930305480957, -4.992999076843262, -4.0120954513549805, -5.584352970123291, -4.820701599121094, -4.074481010437012]]","[[-4.64613676071167, -4.380856037139893, -3.790294647216797, -3.6705212593078613, -5.125195503234863, -3.6189680099487305, -4.71016263961792, -4.944004535675049, -3.391167163848877, -4.466999053955078, -4.739690780639648, -3.5732951164245605, -4.839305400848389, -5.340122222900391, -4.743625640869141, -3.764988660812378, -4.249387264251709, -3.9999871253967285, -5.460938453674316, -5.519667625427246, -5.966290473937988, -3.966364860534668, -3.6460020542144775, -4.840917587280273, -3.722907304763794, -4.105740547180176, -3.4412295818328857, -3.6271605491638184, -3.6039586067199707, -3.2795708179473877, -3.8481626510620117, -4.29927396774292, -2.6380741596221924, -4.322539806365967, -6.238645553588867, -4.132843017578125, -4.217430591583252, -4.0601487159729, -3.9778800010681152, -3.5683791637420654, -3.1628620624542236, -3.6847658157348633, -3.975738286972046, -4.486988067626953, -4.756023406982422, -3.607229709625244, -4.112712860107422, -4.126091003417969, -4.468832969665527, -3.984018564224243, -3.347506284713745, -7.755139350891113, -3.930316925048828, -3.4934284687042236, -3.710421323776245, -5.389276027679443, -4.423087120056152, -3.9962592124938965, -5.218404769897461, -3.2571372985839844, -3.803954601287842, -3.3555026054382324, -4.53391170501709, -4.125536918640137, -4.758615016937256, -4.41424560546875, -3.903125286102295, -3.8764357566833496, -3.773334503173828, -4.284051895141602, -3.8702683448791504, -3.7067720890045166, -3.1289384365081787, -2.8888766765594482, -4.755512237548828, -4.098797798156738, -4.072231769561768, -3.872532367706299, -4.468313217163086, -5.190298080444336, -5.109223365783691, -3.7238800525665283, -3.935389995574951, -3.4273438453674316, -3.008012056350708, -3.106863021850586, -4.133841514587402, -3.4100189208984375, -4.489353656768799, -3.528630018234253, -3.855760097503662, -3.578317642211914, -5.114525318145752, -4.625326156616211, -4.986415863037109, -4.43892765045166, -2.99554705619812, -3.875833034515381, -3.012899398803711, -3.211646556854248, -3.1803512573242188, -4.520183563232422, -4.87765645980835, -4.543149948120117, -4.130019664764404, -3.8322620391845703, -3.799910306930542, -4.609142303466797, -4.8881683349609375, -2.9354710578918457, -4.269894599914551, -4.289803504943848, -4.982983589172363, -4.480905532836914, -4.6356987953186035, -3.149364948272705, -3.5218636989593506, -4.6100850105285645, -3.9888172149658203, -4.046757221221924, -3.0450656414031982, -4.345026016235352, -4.308125972747803, -5.198770999908447, -3.0418272018432617, -3.7435123920440674, -3.9426591396331787, -3.709751844406128]]","[[-4.797689437866211, -5.654639720916748, -4.645332336425781, -3.9178733825683594, -4.595603942871094, -4.9521660804748535, -4.351987361907959, -5.07450532913208, -5.314030647277832, -4.335285186767578, -3.5024256706237793, -4.440757751464844, -5.674653053283691, -4.526290416717529, -4.2615556716918945, -6.049090385437012, -6.471045017242432, -4.916236400604248, -5.463523864746094, -5.513957977294922, -5.051882743835449, -4.90086030960083, -5.198477745056152, -4.81861686706543, -5.047308921813965, -5.298062801361084, -4.11557149887085, -5.213212490081787, -4.343740940093994, -3.966606855392456, -4.080320358276367, -4.805757999420166, -5.456051349639893, -5.784402847290039, -4.607194423675537, -4.70676326751709, -4.700757026672363, -4.014612674713135, -3.770310878753662, -4.498438358306885, -4.563421726226807, -4.31885290145874, -3.619762897491455, -3.7329418659210205, -3.8331313133239746, -3.0424442291259766, -4.265915870666504, -4.52916145324707, -3.848536968231201, -4.734568119049072, -4.004738807678223, -4.476509094238281, -4.858131408691406, -5.299122333526611, -4.356204986572266, -3.099977493286133, -4.316205024719238, -4.010000705718994, -3.9434969425201416, -5.080036640167236, -5.364979267120361, -4.786012172698975, -4.854970455169678, -3.8053386211395264, -4.858304500579834, -6.266002655029297, -5.152505397796631, -4.596891403198242, -4.631840229034424, -4.651309013366699, -5.578520774841309, -4.320174217224121, -4.601638317108154, -4.54210901260376, -4.406620025634766, -5.407674312591553, -4.426892280578613, -5.31282377243042, -4.999721050262451, -3.622755527496338, -5.8733038902282715, -4.158220291137695, -5.691289901733398, -4.552758693695068, -4.8000168800354, -4.867942810058594, -5.175685882568359, -5.4660325050354, -4.918934345245361, -4.594468116760254, -4.183493614196777, -5.492162227630615, -4.14948034286499, -4.255497932434082, -3.5805394649505615, -3.63309907913208, -3.216712713241577, -4.867847919464111, -4.940983772277832, -3.8569440841674805, -4.534628868103027, -4.203275203704834, -3.6371939182281494, -3.829932928085327, -5.847934722900391, -4.866200923919678, -4.030064105987549, -5.509335994720459, -4.653831481933594, -4.551082611083984, -5.737995624542236, -3.761148452758789, -4.983251094818115, -4.850768089294434, -4.376871585845947, -4.526832103729248, -3.516150951385498, -4.397696018218994, -5.098228931427002, -5.594382286071777, -4.338968276977539, -4.261519432067871, -3.9821829795837402, -5.002941608428955, -4.044576168060303, -4.305461883544922, -3.6629798412323, -5.439344882965088]]","[[-4.496533393859863, -4.53210973739624, -5.158262252807617, -4.614446640014648, -4.81449031829834, -4.373582363128662, -4.903392791748047, -5.158090591430664, -4.554445266723633, -4.557341575622559, -3.8876893520355225, -5.083102703094482, -4.605560302734375, -4.55500602722168, -4.811623573303223, -4.523494720458984, -5.790350437164307, -4.41803503036499, -4.898983478546143, -4.325599193572998, -4.67014741897583, -4.705089092254639, -4.546321868896484, -4.4015421867370605, -4.369724273681641, -4.430706977844238, -4.476846694946289, -4.592886924743652, -4.588546276092529, -4.327756404876709, -3.7875936031341553, -4.253795623779297, -4.947514057159424, -4.526181697845459, -5.027515888214111, -4.064914703369141, -4.611716270446777, -4.500272750854492, -4.769921779632568, -4.822957515716553, -4.766188621520996, -4.3337578773498535, -4.872042655944824, -5.058253288269043, -4.7549896240234375, -4.797058582305908, -5.138765811920166, -4.904809951782227, -4.799068927764893, -4.592607498168945, -4.551364898681641, -4.436888217926025, -4.72731876373291, -4.678346633911133, -4.497879981994629, -4.579591751098633, -4.5647053718566895, -4.093384742736816, -4.878048896789551, -5.246466636657715, -4.344859600067139, -4.003177165985107, -3.7921972274780273, -3.5368947982788086, -4.8257856369018555, -3.9281697273254395, -4.076333999633789, -4.085721969604492, -4.678090572357178, -4.997014045715332, -4.74922513961792, -4.406876564025879, -4.665434837341309, -4.637960433959961, -4.193614959716797, -4.306112289428711, -4.731715202331543, -4.239440441131592, -5.065724849700928, -5.161165714263916, -4.1728315353393555, -4.359886169433594, -4.489621639251709, -4.217741966247559, -4.601902484893799, -4.605094909667969, -4.434197425842285, -4.47590970993042, -4.557804584503174, -4.417257785797119, -4.607863903045654, -4.7028937339782715, -4.6389265060424805, -4.551565170288086, -4.794468402862549, -3.969774007797241, -4.8802103996276855, -4.546758651733398, -4.288777828216553, -4.367455959320068, -4.848018169403076, -4.777258396148682, -4.853551864624023, -4.309190273284912, -4.263388156890869, -4.884358882904053, -4.719041347503662, -4.624154090881348, -4.701120376586914, -4.4306817054748535, -4.562963008880615, -4.978745460510254, -4.416699409484863, -4.580164909362793, -3.8282790184020996, -4.995784282684326, -4.746965408325195, -4.327851295471191, -4.148857116699219, -4.370644569396973, -4.4440789222717285, -4.683187007904053, -4.141502380371094, -4.512325286865234, -4.918382167816162, -4.433507442474365, -4.932618618011475, -5.210455417633057]]","[[-4.217385768890381, -4.200230598449707, -4.2024383544921875, -4.184531211853027, -4.212831497192383, -4.212178707122803, -4.199676990509033, -4.215519905090332, -4.207193851470947, -4.2006330490112305, -4.199984073638916, -4.21364688873291, -4.195687294006348, -4.224087238311768, -4.195611953735352, -4.203675270080566, -4.209598541259766, -4.189528942108154, -4.208049774169922, -4.20017147064209, -4.215084075927734, -4.194301605224609, -4.205028057098389, -4.203951835632324, -4.2042765617370605, -4.194191932678223, -4.200606346130371, -4.227036952972412, -4.2065253257751465, -4.191975116729736, -4.223649501800537, -4.194517135620117, -4.2094902992248535, -4.204798698425293, -4.21136474609375, -4.197360515594482, -4.2173051834106445, -4.1890435218811035, -4.20163106918335, -4.194713115692139, -4.203710556030273, -4.207797050476074, -4.210184097290039, -4.207004070281982, -4.192534446716309, -4.222684383392334, -4.204442977905273, -4.194497585296631, -4.209188461303711, -4.191874027252197, -4.204068660736084, -4.213644027709961, -4.198812484741211, -4.211615085601807, -4.196162223815918, -4.222604751586914, -4.203765869140625, -4.184939384460449, -4.203155994415283, -4.1965789794921875, -4.22521448135376, -4.209590435028076, -4.194860935211182, -4.190546989440918, -4.233376502990723, -4.1744208335876465, -4.211153030395508, -4.19309663772583, -4.212471961975098, -4.209696292877197, -4.193355083465576, -4.218717098236084, -4.1779608726501465, -4.225461006164551, -4.204792022705078, -4.1943769454956055, -4.191143989562988, -4.216002941131592, -4.201564788818359, -4.2116522789001465, -4.2010602951049805, -4.196644306182861, -4.205673694610596, -4.19994592666626, -4.211817741394043, -4.213708877563477, -4.212289810180664, -4.190543174743652, -4.2094950675964355, -4.198153495788574, -4.1921772956848145, -4.215509414672852, -4.217469692230225, -4.2001214027404785, -4.196688175201416, -4.19504451751709, -4.2121195793151855, -4.203484058380127, -4.21072244644165, -4.2100911140441895, -4.183372974395752, -4.211498260498047, -4.1942057609558105, -4.206601619720459, -4.217060089111328, -4.192333221435547, -4.224325656890869, -4.2092766761779785, -4.195162296295166, -4.2064127922058105, -4.207507133483887, -4.192618370056152, -4.189836502075195, -4.21732234954834, -4.197693824768066, -4.211976051330566, -4.209972381591797, -4.2100348472595215, -4.180113792419434, -4.21336030960083, -4.21026611328125, -4.190317153930664, -4.1944146156311035, -4.209217548370361, -4.21300745010376, -4.19993257522583, -4.205258369445801, -4.208938121795654]]","[[-4.629403114318848, -4.413074493408203, -4.426153659820557, -4.366876602172852, -4.390047550201416, -4.743719100952148, -4.443113327026367, -4.390588760375977, -4.443467140197754, -4.272575855255127, -4.650493621826172, -4.3733978271484375, -4.473181247711182, -4.418844223022461, -4.19822359085083, -4.778642177581787, -4.436725616455078, -4.2687764167785645, -4.411788463592529, -4.445831298828125, -4.485163688659668, -4.3662943840026855, -4.546133995056152, -4.603167533874512, -4.551559925079346, -4.237496376037598, -4.310700416564941, -4.337281227111816, -4.418721675872803, -4.223702430725098, -4.636071681976318, -4.262673854827881, -4.165191173553467, -4.495423316955566, -4.488617420196533, -4.414071559906006, -4.450872898101807, -4.1354451179504395, -4.528361797332764, -4.290755748748779, -4.4054436683654785, -4.4693779945373535, -4.665117263793945, -4.526415824890137, -4.259809494018555, -4.637220859527588, -4.4731855392456055, -4.327415466308594, -4.566098690032959, -4.370603084564209, -4.239340782165527, -4.390636920928955, -4.32887077331543, -3.8559885025024414, -4.336719989776611, -4.401475429534912, -4.476785659790039, -4.240519046783447, -4.268768310546875, -4.288390159606934, -4.479779243469238, -4.456855297088623, -4.616109371185303, -4.134360313415527, -4.469316005706787, -4.168594837188721, -4.459206581115723, -4.521286487579346, -4.279781341552734, -3.929027795791626, -4.0602569580078125, -4.849425315856934, -3.6921918392181396, -4.336228847503662, -4.169848918914795, -4.264545917510986, -4.118513584136963, -4.470490455627441, -4.448657512664795, -4.477417469024658, -4.736411094665527, -4.35507869720459, -4.320755481719971, -4.324407577514648, -4.59251594543457, -4.387124538421631, -4.162071704864502, -4.231896877288818, -4.472543716430664, -4.4479146003723145, -4.228616237640381, -4.531962871551514, -4.681422710418701, -4.3759074211120605, -4.4546895027160645, -4.261955261230469, -4.3452067375183105, -4.393258571624756, -4.388515472412109, -4.37397575378418, -4.0565080642700195, -4.258716583251953, -4.1162848472595215, -4.593338966369629, -4.497734069824219, -4.456954479217529, -4.456840515136719, -4.245823383331299, -4.011401176452637, -4.218553066253662, -4.573663234710693, -4.466362953186035, -4.089234352111816, -4.546270370483398, -4.397857189178467, -4.644137859344482, -4.4138946533203125, -4.021940231323242, -4.111317157745361, -4.55792760848999, -4.1413140296936035, -4.196084976196289, -4.3767008781433105, -4.478847503662109, -4.307037353515625, -4.2682271003723145, -4.474893569946289, -4.306279182434082]]"
